eachBSPos, totalGridNum, benchmarkPrice, priceGrides, cashGrides, share, initCash, stepPercent, lowLimitPrice, highLimitPrice, cashUsageRate, maxPortfolio, maxPortfolioPrint
4500, 7, 0.943, 0.895 0.91 0.926 0.942 0.958 0.974 0.991, 4027.5 8122.5 12289.5 16528.5 20839.5 25222.5 29682.0, 159652.SZ, 35000, 0.0171, 0.88, 1, 0.9, 35689.22, Share: 159652.SZ; FinalPortfolioValue: 35689.22; Net: 689.22; Percent: 1.97%; eachBSPos: 4500(stocks); stepPercent: 1.71%; benchmarkPrice: 0.94(RMB); totalGridNum: 7; Buy/Sell: 10/10; OpenInterest: 18000(stocks); currentPrice: 0.88(RMB)
4500, 7, 0.942, 0.895 0.91 0.925 0.941 0.957 0.973 0.99, 4027.5 8122.5 12285.0 16519.5 20826.0 25204.5 29659.5, 159652.SZ, 35000, 0.017, 0.88, 1, 0.9, 35689.22, Share: 159652.SZ; FinalPortfolioValue: 35689.22; Net: 689.22; Percent: 1.97%; eachBSPos: 4500(stocks); stepPercent: 1.70%; benchmarkPrice: 0.94(RMB); totalGridNum: 7; Buy/Sell: 10/10; OpenInterest: 18000(stocks); currentPrice: 0.88(RMB)
4500, 7, 0.943, 0.895 0.91 0.926 0.942 0.958 0.974 0.991, 4027.5 8122.5 12289.5 16528.5 20839.5 25222.5 29682.0, 159652.SZ, 35000, 0.0172, 0.88, 1, 0.9, 35689.22, Share: 159652.SZ; FinalPortfolioValue: 35689.22; Net: 689.22; Percent: 1.97%; eachBSPos: 4500(stocks); stepPercent: 1.72%; benchmarkPrice: 0.94(RMB); totalGridNum: 7; Buy/Sell: 10/10; OpenInterest: 18000(stocks); currentPrice: 0.88(RMB)
4500, 7, 0.944, 0.895 0.911 0.927 0.943 0.959 0.976 0.993, 4027.5 8127.0 12298.5 16542.0 20857.5 25249.5 29718.0, 159652.SZ, 35000, 0.0174, 0.88, 1, 0.9, 35689.22, Share: 159652.SZ; FinalPortfolioValue: 35689.22; Net: 689.22; Percent: 1.97%; eachBSPos: 4500(stocks); stepPercent: 1.74%; benchmarkPrice: 0.94(RMB); totalGridNum: 7; Buy/Sell: 10/10; OpenInterest: 18000(stocks); currentPrice: 0.88(RMB)
4500, 7, 0.944, 0.895 0.91 0.926 0.942 0.958 0.975 0.992, 4027.5 8122.5 12289.5 16528.5 20839.5 25227.0 29691.0, 159652.SZ, 35000, 0.0173, 0.88, 1, 0.9, 35689.22, Share: 159652.SZ; FinalPortfolioValue: 35689.22; Net: 689.22; Percent: 1.97%; eachBSPos: 4500(stocks); stepPercent: 1.73%; benchmarkPrice: 0.94(RMB); totalGridNum: 7; Buy/Sell: 10/10; OpenInterest: 18000(stocks); currentPrice: 0.88(RMB)
4500, 7, 0.944, 0.895 0.911 0.927 0.943 0.96 0.977 0.994, 4027.5 8127.0 12298.5 16542.0 20862.0 25258.5 29731.5, 159652.SZ, 35000, 0.0175, 0.88, 1, 0.9, 35689.22, Share: 159652.SZ; FinalPortfolioValue: 35689.22; Net: 689.22; Percent: 1.97%; eachBSPos: 4500(stocks); stepPercent: 1.75%; benchmarkPrice: 0.94(RMB); totalGridNum: 7; Buy/Sell: 10/10; OpenInterest: 18000(stocks); currentPrice: 0.88(RMB)
4500, 7, 0.944, 0.895 0.911 0.927 0.943 0.96 0.977 0.994, 4027.5 8127.0 12298.5 16542.0 20862.0 25258.5 29731.5, 159652.SZ, 35000, 0.0176, 0.88, 1, 0.9, 35689.22, Share: 159652.SZ; FinalPortfolioValue: 35689.22; Net: 689.22; Percent: 1.97%; eachBSPos: 4500(stocks); stepPercent: 1.76%; benchmarkPrice: 0.94(RMB); totalGridNum: 7; Buy/Sell: 10/10; OpenInterest: 18000(stocks); currentPrice: 0.88(RMB)
4500, 7, 0.946, 0.896 0.912 0.928 0.944 0.961 0.978 0.995, 4032.0 8136.0 12312.0 16560.0 20884.5 25285.5 29763.0, 159652.SZ, 35000, 0.0177, 0.88, 1, 0.9, 35689.22, Share: 159652.SZ; FinalPortfolioValue: 35689.22; Net: 689.22; Percent: 1.97%; eachBSPos: 4500(stocks); stepPercent: 1.77%; benchmarkPrice: 0.95(RMB); totalGridNum: 7; Buy/Sell: 10/10; OpenInterest: 18000(stocks); currentPrice: 0.88(RMB)
4500, 7, 0.946, 0.896 0.912 0.928 0.945 0.962 0.979 0.996, 4032.0 8136.0 12312.0 16564.5 20893.5 25299.0 29781.0, 159652.SZ, 35000, 0.0178, 0.88, 1, 0.9, 35689.22, Share: 159652.SZ; FinalPortfolioValue: 35689.22; Net: 689.22; Percent: 1.97%; eachBSPos: 4500(stocks); stepPercent: 1.78%; benchmarkPrice: 0.95(RMB); totalGridNum: 7; Buy/Sell: 10/10; OpenInterest: 18000(stocks); currentPrice: 0.88(RMB)
4400, 7, 0.946, 0.896 0.912 0.928 0.945 0.962 0.979 0.997, 3942.4 7955.2 12038.4 16196.4 20429.2 24736.8 29123.6, 159652.SZ, 35000, 0.0179, 0.88, 1, 0.9, 35673.90400000001, Share: 159652.SZ; FinalPortfolioValue: 35673.90; Net: 673.90; Percent: 1.93%; eachBSPos: 4400(stocks); stepPercent: 1.79%; benchmarkPrice: 0.95(RMB); totalGridNum: 7; Buy/Sell: 10/10; OpenInterest: 17600(stocks); currentPrice: 0.88(RMB)
4400, 7, 0.946, 0.896 0.912 0.928 0.945 0.962 0.979 0.997, 3942.4 7955.2 12038.4 16196.4 20429.2 24736.8 29123.6, 159652.SZ, 35000, 0.018, 0.88, 1, 0.9, 35673.90400000001, Share: 159652.SZ; FinalPortfolioValue: 35673.90; Net: 673.90; Percent: 1.93%; eachBSPos: 4400(stocks); stepPercent: 1.80%; benchmarkPrice: 0.95(RMB); totalGridNum: 7; Buy/Sell: 10/10; OpenInterest: 17600(stocks); currentPrice: 0.88(RMB)
4400, 7, 0.947, 0.896 0.912 0.929 0.946 0.963 0.98 0.998, 3942.4 7955.2 12042.8 16205.2 20442.4 24754.4 29145.6, 159652.SZ, 35000, 0.0181, 0.88, 1, 0.9, 35673.90400000001, Share: 159652.SZ; FinalPortfolioValue: 35673.90; Net: 673.90; Percent: 1.93%; eachBSPos: 4400(stocks); stepPercent: 1.81%; benchmarkPrice: 0.95(RMB); totalGridNum: 7; Buy/Sell: 10/10; OpenInterest: 17600(stocks); currentPrice: 0.88(RMB)
4400, 7, 0.948, 0.896 0.912 0.929 0.946 0.963 0.981 0.999, 3942.4 7955.2 12042.8 16205.2 20442.4 24758.8 29154.4, 159652.SZ, 35000, 0.0182, 0.88, 1, 0.9, 35673.90400000001, Share: 159652.SZ; FinalPortfolioValue: 35673.90; Net: 673.90; Percent: 1.93%; eachBSPos: 4400(stocks); stepPercent: 1.82%; benchmarkPrice: 0.95(RMB); totalGridNum: 7; Buy/Sell: 10/10; OpenInterest: 17600(stocks); currentPrice: 0.88(RMB)
4400, 7, 0.948, 0.896 0.912 0.929 0.946 0.963 0.981 0.999, 3942.4 7955.2 12042.8 16205.2 20442.4 24758.8 29154.4, 159652.SZ, 35000, 0.0183, 0.88, 1, 0.9, 35673.90400000001, Share: 159652.SZ; FinalPortfolioValue: 35673.90; Net: 673.90; Percent: 1.93%; eachBSPos: 4400(stocks); stepPercent: 1.83%; benchmarkPrice: 0.95(RMB); totalGridNum: 7; Buy/Sell: 10/10; OpenInterest: 17600(stocks); currentPrice: 0.88(RMB)
4400, 7, 0.948, 0.896 0.912 0.929 0.946 0.963 0.981 0.999, 3942.4 7955.2 12042.8 16205.2 20442.4 24758.8 29154.4, 159652.SZ, 35000, 0.0184, 0.88, 1, 0.9, 35673.90400000001, Share: 159652.SZ; FinalPortfolioValue: 35673.90; Net: 673.90; Percent: 1.93%; eachBSPos: 4400(stocks); stepPercent: 1.84%; benchmarkPrice: 0.95(RMB); totalGridNum: 7; Buy/Sell: 10/10; OpenInterest: 17600(stocks); currentPrice: 0.88(RMB)
5300, 6, 0.94, 0.896 0.913 0.93 0.947 0.965 0.983, 4748.8 9587.7 14516.7 19535.8 24650.3 29860.2, 159652.SZ, 35000, 0.0185, 0.88, 1, 0.9, 35811.748, Share: 159652.SZ; FinalPortfolioValue: 35811.75; Net: 811.75; Percent: 2.32%; eachBSPos: 5300(stocks); stepPercent: 1.85%; benchmarkPrice: 0.94(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 21200(stocks); currentPrice: 0.88(RMB)
5300, 6, 0.94, 0.896 0.913 0.93 0.947 0.965 0.983, 4748.8 9587.7 14516.7 19535.8 24650.3 29860.2, 159652.SZ, 35000, 0.0186, 0.88, 1, 0.9, 35811.748, Share: 159652.SZ; FinalPortfolioValue: 35811.75; Net: 811.75; Percent: 2.32%; eachBSPos: 5300(stocks); stepPercent: 1.86%; benchmarkPrice: 0.94(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 21200(stocks); currentPrice: 0.88(RMB)
5300, 6, 0.94, 0.896 0.913 0.93 0.947 0.965 0.983, 4748.8 9587.7 14516.7 19535.8 24650.3 29860.2, 159652.SZ, 35000, 0.0187, 0.88, 1, 0.9, 35811.748, Share: 159652.SZ; FinalPortfolioValue: 35811.75; Net: 811.75; Percent: 2.32%; eachBSPos: 5300(stocks); stepPercent: 1.87%; benchmarkPrice: 0.94(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 21200(stocks); currentPrice: 0.88(RMB)
5300, 6, 0.941, 0.897 0.914 0.931 0.949 0.967 0.985, 4754.1 9598.3 14532.6 19562.3 24687.4 29907.9, 159652.SZ, 35000, 0.0188, 0.88, 1, 0.9, 35811.748, Share: 159652.SZ; FinalPortfolioValue: 35811.75; Net: 811.75; Percent: 2.32%; eachBSPos: 5300(stocks); stepPercent: 1.88%; benchmarkPrice: 0.94(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 21200(stocks); currentPrice: 0.88(RMB)
5300, 6, 0.941, 0.897 0.914 0.931 0.949 0.967 0.985, 4754.1 9598.3 14532.6 19562.3 24687.4 29907.9, 159652.SZ, 35000, 0.0189, 0.88, 1, 0.9, 35811.748, Share: 159652.SZ; FinalPortfolioValue: 35811.75; Net: 811.75; Percent: 2.32%; eachBSPos: 5300(stocks); stepPercent: 1.89%; benchmarkPrice: 0.94(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 21200(stocks); currentPrice: 0.88(RMB)
5300, 6, 0.941, 0.897 0.914 0.931 0.949 0.967 0.985, 4754.1 9598.3 14532.6 19562.3 24687.4 29907.9, 159652.SZ, 35000, 0.019, 0.88, 1, 0.9, 35811.748, Share: 159652.SZ; FinalPortfolioValue: 35811.75; Net: 811.75; Percent: 2.32%; eachBSPos: 5300(stocks); stepPercent: 1.90%; benchmarkPrice: 0.94(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 21200(stocks); currentPrice: 0.88(RMB)
5300, 6, 0.941, 0.897 0.914 0.931 0.949 0.967 0.985, 4754.1 9598.3 14532.6 19562.3 24687.4 29907.9, 159652.SZ, 35000, 0.0191, 0.88, 1, 0.9, 35985.217, Share: 159652.SZ; FinalPortfolioValue: 35985.22; Net: 985.22; Percent: 2.81%; eachBSPos: 5300(stocks); stepPercent: 1.91%; benchmarkPrice: 0.94(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15900(stocks); currentPrice: 0.88(RMB)
5300, 6, 0.942, 0.897 0.914 0.932 0.95 0.968 0.987, 4754.1 9598.3 14537.9 19572.9 24703.3 29934.4, 159652.SZ, 35000, 0.0192, 0.88, 1, 0.9, 35985.217, Share: 159652.SZ; FinalPortfolioValue: 35985.22; Net: 985.22; Percent: 2.81%; eachBSPos: 5300(stocks); stepPercent: 1.92%; benchmarkPrice: 0.94(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15900(stocks); currentPrice: 0.88(RMB)
5300, 6, 0.942, 0.897 0.914 0.932 0.95 0.968 0.987, 4754.1 9598.3 14537.9 19572.9 24703.3 29934.4, 159652.SZ, 35000, 0.0193, 0.88, 1, 0.9, 35985.217, Share: 159652.SZ; FinalPortfolioValue: 35985.22; Net: 985.22; Percent: 2.81%; eachBSPos: 5300(stocks); stepPercent: 1.93%; benchmarkPrice: 0.94(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15900(stocks); currentPrice: 0.88(RMB)
5300, 6, 0.942, 0.897 0.914 0.932 0.95 0.968 0.987, 4754.1 9598.3 14537.9 19572.9 24703.3 29934.4, 159652.SZ, 35000, 0.0194, 0.88, 1, 0.9, 35985.217, Share: 159652.SZ; FinalPortfolioValue: 35985.22; Net: 985.22; Percent: 2.81%; eachBSPos: 5300(stocks); stepPercent: 1.94%; benchmarkPrice: 0.94(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15900(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.942, 0.897 0.914 0.932 0.95 0.969 0.988, 4664.4 9417.2 14263.6 19203.6 24242.4 29380.0, 159652.SZ, 35000, 0.0195, 0.88, 1, 0.9, 35966.62799999999, Share: 159652.SZ; FinalPortfolioValue: 35966.63; Net: 966.63; Percent: 2.76%; eachBSPos: 5200(stocks); stepPercent: 1.95%; benchmarkPrice: 0.94(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.943, 0.897 0.915 0.933 0.951 0.97 0.989, 4664.4 9422.4 14274.0 19219.2 24263.2 29406.0, 159652.SZ, 35000, 0.0196, 0.88, 1, 0.9, 35966.62799999999, Share: 159652.SZ; FinalPortfolioValue: 35966.63; Net: 966.63; Percent: 2.76%; eachBSPos: 5200(stocks); stepPercent: 1.96%; benchmarkPrice: 0.94(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.943, 0.897 0.915 0.933 0.951 0.97 0.989, 4664.4 9422.4 14274.0 19219.2 24263.2 29406.0, 159652.SZ, 35000, 0.0198, 0.88, 1, 0.9, 35966.62799999999, Share: 159652.SZ; FinalPortfolioValue: 35966.63; Net: 966.63; Percent: 2.76%; eachBSPos: 5200(stocks); stepPercent: 1.98%; benchmarkPrice: 0.94(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.943, 0.897 0.915 0.933 0.951 0.97 0.989, 4664.4 9422.4 14274.0 19219.2 24263.2 29406.0, 159652.SZ, 35000, 0.0197, 0.88, 1, 0.9, 35966.62799999999, Share: 159652.SZ; FinalPortfolioValue: 35966.63; Net: 966.63; Percent: 2.76%; eachBSPos: 5200(stocks); stepPercent: 1.97%; benchmarkPrice: 0.94(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.944, 0.898 0.916 0.934 0.953 0.972 0.991, 4669.6 9432.8 14289.6 19245.2 24299.6 29452.8, 159652.SZ, 35000, 0.0199, 0.88, 1, 0.9, 35966.62799999999, Share: 159652.SZ; FinalPortfolioValue: 35966.63; Net: 966.63; Percent: 2.76%; eachBSPos: 5200(stocks); stepPercent: 1.99%; benchmarkPrice: 0.94(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.944, 0.898 0.916 0.934 0.953 0.972 0.991, 4669.6 9432.8 14289.6 19245.2 24299.6 29452.8, 159652.SZ, 35000, 0.02, 0.88, 1, 0.9, 35966.62799999999, Share: 159652.SZ; FinalPortfolioValue: 35966.63; Net: 966.63; Percent: 2.76%; eachBSPos: 5200(stocks); stepPercent: 2.00%; benchmarkPrice: 0.94(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.945, 0.898 0.916 0.934 0.953 0.972 0.992, 4669.6 9432.8 14289.6 19245.2 24299.6 29458.0, 159652.SZ, 35000, 0.0201, 0.88, 1, 0.9, 35966.62799999999, Share: 159652.SZ; FinalPortfolioValue: 35966.63; Net: 966.63; Percent: 2.76%; eachBSPos: 5200(stocks); stepPercent: 2.01%; benchmarkPrice: 0.94(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.946, 0.898 0.916 0.935 0.954 0.973 0.993, 4669.6 9432.8 14294.8 19255.6 24315.2 29478.8, 159652.SZ, 35000, 0.0202, 0.88, 1, 0.9, 35966.62799999999, Share: 159652.SZ; FinalPortfolioValue: 35966.63; Net: 966.63; Percent: 2.76%; eachBSPos: 5200(stocks); stepPercent: 2.02%; benchmarkPrice: 0.95(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.946, 0.898 0.916 0.935 0.954 0.973 0.993, 4669.6 9432.8 14294.8 19255.6 24315.2 29478.8, 159652.SZ, 35000, 0.0203, 0.88, 1, 0.9, 35966.62799999999, Share: 159652.SZ; FinalPortfolioValue: 35966.63; Net: 966.63; Percent: 2.76%; eachBSPos: 5200(stocks); stepPercent: 2.03%; benchmarkPrice: 0.95(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.946, 0.898 0.916 0.935 0.954 0.973 0.993, 4669.6 9432.8 14294.8 19255.6 24315.2 29478.8, 159652.SZ, 35000, 0.0204, 0.88, 1, 0.9, 35966.62799999999, Share: 159652.SZ; FinalPortfolioValue: 35966.63; Net: 966.63; Percent: 2.76%; eachBSPos: 5200(stocks); stepPercent: 2.04%; benchmarkPrice: 0.95(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.946, 0.898 0.916 0.935 0.954 0.974 0.994, 4669.6 9432.8 14294.8 19255.6 24320.4 29489.2, 159652.SZ, 35000, 0.0205, 0.88, 1, 0.9, 35966.62799999999, Share: 159652.SZ; FinalPortfolioValue: 35966.63; Net: 966.63; Percent: 2.76%; eachBSPos: 5200(stocks); stepPercent: 2.05%; benchmarkPrice: 0.95(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.946, 0.898 0.916 0.935 0.954 0.974 0.994, 4669.6 9432.8 14294.8 19255.6 24320.4 29489.2, 159652.SZ, 35000, 0.0206, 0.88, 1, 0.9, 35966.62799999999, Share: 159652.SZ; FinalPortfolioValue: 35966.63; Net: 966.63; Percent: 2.76%; eachBSPos: 5200(stocks); stepPercent: 2.06%; benchmarkPrice: 0.95(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.946, 0.898 0.917 0.936 0.955 0.975 0.995, 4669.6 9438.0 14305.2 19271.2 24341.2 29515.2, 159652.SZ, 35000, 0.0207, 0.88, 1, 0.9, 35966.62799999999, Share: 159652.SZ; FinalPortfolioValue: 35966.63; Net: 966.63; Percent: 2.76%; eachBSPos: 5200(stocks); stepPercent: 2.07%; benchmarkPrice: 0.95(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.946, 0.898 0.917 0.936 0.955 0.975 0.995, 4669.6 9438.0 14305.2 19271.2 24341.2 29515.2, 159652.SZ, 35000, 0.0208, 0.88, 1, 0.9, 35966.62799999999, Share: 159652.SZ; FinalPortfolioValue: 35966.63; Net: 966.63; Percent: 2.76%; eachBSPos: 5200(stocks); stepPercent: 2.08%; benchmarkPrice: 0.95(RMB); totalGridNum: 6; Buy/Sell: 10/10; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.947, 0.898 0.917 0.936 0.956 0.976 0.996, 4669.6 9438.0 14305.2 19276.4 24351.6 29530.8, 159652.SZ, 35000, 0.0209, 0.88, 1, 0.9, 36167.712, Share: 159652.SZ; FinalPortfolioValue: 36167.71; Net: 1167.71; Percent: 3.34%; eachBSPos: 5200(stocks); stepPercent: 2.09%; benchmarkPrice: 0.95(RMB); totalGridNum: 6; Buy/Sell: 8/9; OpenInterest: 10400(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.947, 0.898 0.917 0.936 0.956 0.976 0.996, 4669.6 9438.0 14305.2 19276.4 24351.6 29530.8, 159652.SZ, 35000, 0.021, 0.88, 1, 0.9, 36167.712, Share: 159652.SZ; FinalPortfolioValue: 36167.71; Net: 1167.71; Percent: 3.34%; eachBSPos: 5200(stocks); stepPercent: 2.10%; benchmarkPrice: 0.95(RMB); totalGridNum: 6; Buy/Sell: 8/9; OpenInterest: 10400(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.948, 0.899 0.918 0.937 0.957 0.977 0.998, 4674.8 9448.4 14320.8 19297.2 24377.6 29567.2, 159652.SZ, 35000, 0.0211, 0.88, 1, 0.9, 36167.712, Share: 159652.SZ; FinalPortfolioValue: 36167.71; Net: 1167.71; Percent: 3.34%; eachBSPos: 5200(stocks); stepPercent: 2.11%; benchmarkPrice: 0.95(RMB); totalGridNum: 6; Buy/Sell: 8/9; OpenInterest: 10400(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.948, 0.899 0.918 0.937 0.957 0.977 0.998, 4674.8 9448.4 14320.8 19297.2 24377.6 29567.2, 159652.SZ, 35000, 0.0212, 0.88, 1, 0.9, 36167.712, Share: 159652.SZ; FinalPortfolioValue: 36167.71; Net: 1167.71; Percent: 3.34%; eachBSPos: 5200(stocks); stepPercent: 2.12%; benchmarkPrice: 0.95(RMB); totalGridNum: 6; Buy/Sell: 8/9; OpenInterest: 10400(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.949, 0.899 0.918 0.938 0.958 0.978 0.999, 4674.8 9448.4 14326.0 19307.6 24393.2 29588.0, 159652.SZ, 35000, 0.0213, 0.88, 1, 0.9, 35816.97199999999, Share: 159652.SZ; FinalPortfolioValue: 35816.97; Net: 816.97; Percent: 2.33%; eachBSPos: 5200(stocks); stepPercent: 2.13%; benchmarkPrice: 0.95(RMB); totalGridNum: 6; Buy/Sell: 8/8; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.95, 0.899 0.918 0.938 0.958 0.979 1.0, 4674.8 9448.4 14326.0 19307.6 24398.4 29598.4, 159652.SZ, 35000, 0.0216, 0.88, 1, 0.9, 35765.12799999999, Share: 159652.SZ; FinalPortfolioValue: 35765.13; Net: 765.13; Percent: 2.19%; eachBSPos: 5200(stocks); stepPercent: 2.16%; benchmarkPrice: 0.95(RMB); totalGridNum: 6; Buy/Sell: 8/8; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.95, 0.899 0.918 0.938 0.958 0.979 1.0, 4674.8 9448.4 14326.0 19307.6 24398.4 29598.4, 159652.SZ, 35000, 0.0214, 0.88, 1, 0.9, 35816.97199999999, Share: 159652.SZ; FinalPortfolioValue: 35816.97; Net: 816.97; Percent: 2.33%; eachBSPos: 5200(stocks); stepPercent: 2.14%; benchmarkPrice: 0.95(RMB); totalGridNum: 6; Buy/Sell: 8/8; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
5200, 6, 0.95, 0.899 0.918 0.938 0.958 0.979 1.0, 4674.8 9448.4 14326.0 19307.6 24398.4 29598.4, 159652.SZ, 35000, 0.0215, 0.88, 1, 0.9, 35816.97199999999, Share: 159652.SZ; FinalPortfolioValue: 35816.97; Net: 816.97; Percent: 2.33%; eachBSPos: 5200(stocks); stepPercent: 2.15%; benchmarkPrice: 0.95(RMB); totalGridNum: 6; Buy/Sell: 8/8; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
6400, 5, 0.94, 0.899 0.919 0.939 0.959 0.98, 5753.6 11635.2 17644.8 23782.4 30054.4, 159652.SZ, 35000, 0.0217, 0.88, 1, 0.9, 35941.695999999996, Share: 159652.SZ; FinalPortfolioValue: 35941.70; Net: 941.70; Percent: 2.69%; eachBSPos: 6400(stocks); stepPercent: 2.17%; benchmarkPrice: 0.94(RMB); totalGridNum: 5; Buy/Sell: 8/8; OpenInterest: 19200(stocks); currentPrice: 0.88(RMB)
6400, 5, 0.94, 0.899 0.919 0.939 0.96 0.981, 5753.6 11635.2 17644.8 23788.8 30067.2, 159652.SZ, 35000, 0.0219, 0.88, 1, 0.9, 35941.695999999996, Share: 159652.SZ; FinalPortfolioValue: 35941.70; Net: 941.70; Percent: 2.69%; eachBSPos: 6400(stocks); stepPercent: 2.19%; benchmarkPrice: 0.94(RMB); totalGridNum: 5; Buy/Sell: 8/8; OpenInterest: 19200(stocks); currentPrice: 0.88(RMB)
6400, 5, 0.94, 0.899 0.919 0.939 0.959 0.98, 5753.6 11635.2 17644.8 23782.4 30054.4, 159652.SZ, 35000, 0.0218, 0.88, 1, 0.9, 35941.695999999996, Share: 159652.SZ; FinalPortfolioValue: 35941.70; Net: 941.70; Percent: 2.69%; eachBSPos: 6400(stocks); stepPercent: 2.18%; benchmarkPrice: 0.94(RMB); totalGridNum: 5; Buy/Sell: 8/8; OpenInterest: 19200(stocks); currentPrice: 0.88(RMB)
6400, 5, 0.94, 0.899 0.919 0.939 0.96 0.981, 5753.6 11635.2 17644.8 23788.8 30067.2, 159652.SZ, 35000, 0.022, 0.88, 1, 0.9, 35731.456, Share: 159652.SZ; FinalPortfolioValue: 35731.46; Net: 731.46; Percent: 2.09%; eachBSPos: 6400(stocks); stepPercent: 2.20%; benchmarkPrice: 0.94(RMB); totalGridNum: 5; Buy/Sell: 9/8; OpenInterest: 25600(stocks); currentPrice: 0.88(RMB)
6400, 5, 0.94, 0.899 0.919 0.939 0.96 0.981, 5753.6 11635.2 17644.8 23788.8 30067.2, 159652.SZ, 35000, 0.0221, 0.88, 1, 0.9, 35731.456, Share: 159652.SZ; FinalPortfolioValue: 35731.46; Net: 731.46; Percent: 2.09%; eachBSPos: 6400(stocks); stepPercent: 2.21%; benchmarkPrice: 0.94(RMB); totalGridNum: 5; Buy/Sell: 9/8; OpenInterest: 25600(stocks); currentPrice: 0.88(RMB)
6300, 5, 0.941, 0.9 0.92 0.94 0.961 0.982, 5670.0 11466.0 17388.0 23442.3 29628.9, 159652.SZ, 35000, 0.0222, 0.88, 1, 0.9, 35720.026999999995, Share: 159652.SZ; FinalPortfolioValue: 35720.03; Net: 720.03; Percent: 2.06%; eachBSPos: 6300(stocks); stepPercent: 2.22%; benchmarkPrice: 0.94(RMB); totalGridNum: 5; Buy/Sell: 9/8; OpenInterest: 25200(stocks); currentPrice: 0.88(RMB)
6300, 5, 0.942, 0.9 0.92 0.941 0.962 0.983, 5670.0 11466.0 17394.3 23454.9 29647.8, 159652.SZ, 35000, 0.0223, 0.88, 1, 0.9, 35736.65899999999, Share: 159652.SZ; FinalPortfolioValue: 35736.66; Net: 736.66; Percent: 2.10%; eachBSPos: 6300(stocks); stepPercent: 2.23%; benchmarkPrice: 0.94(RMB); totalGridNum: 5; Buy/Sell: 8/8; OpenInterest: 18900(stocks); currentPrice: 0.88(RMB)
6300, 5, 0.942, 0.9 0.92 0.941 0.962 0.984, 5670.0 11466.0 17394.3 23454.9 29654.1, 159652.SZ, 35000, 0.0224, 0.88, 1, 0.9, 35736.65899999999, Share: 159652.SZ; FinalPortfolioValue: 35736.66; Net: 736.66; Percent: 2.10%; eachBSPos: 6300(stocks); stepPercent: 2.24%; benchmarkPrice: 0.94(RMB); totalGridNum: 5; Buy/Sell: 8/8; OpenInterest: 18900(stocks); currentPrice: 0.88(RMB)
